

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

,Sell,1/7/2025 10:15,PosRiskLX,$6235.25,,($138.75),$28532.35,,($138.75),0.00%,-88.80%,$0.35,$0.50
1471,Buy,1/7/2025 10:00,LE2,$6257.75,$0.00,1,($114.20),-0.36%,$21.25,15.89%,,$0.35,$0.50
,Sell,1/7/2025 10:15,PosRiskLX,$6235.25,,($112.50),$28418.15,,($112.50),0.00%,-84.11%,$0.35,$0.50
1472,Buy,1/7/2025 10:15,LE3,$6252.50,$0.00,2,($175.90),-0.28%,$0.00,0.00%,,$0.70,$1.00
,Sell,1/7/2025 10:15,PosRiskLX,$6235.25,,($172.50),$28242.25,,($172.50),0.00%,-100.00%,$0.70,$1.00
1473,Buy,1/15/2025 09:45,LE1,$6186.00,$0.00,1,($45.45),-0.14%,$133.75,68.15%,,$0.35,$0.50
,Sell,1/15/2025 12:00,PosRiskLX,$6177.25,,($43.75),$28196.80,,($62.50),9.55%,-22.29%,$0.35,$0.50
1474,Buy,1/15/2025 10:00,LE2,$6194.00,$0.00,1,($85.45),-0.27%,$93.75,52.82%,,$0.35,$0.50
,Sell,1/15/2025 12:00,PosRiskLX,$6177.25,,($83.75),$28111.35,,($83.75),0.00%,-47.18%,$0.35,$0.50
1475,Buy,1/15/2025 10:15,LE3,$6202.00,$0.00,1,($125.45),-0.40%,$53.75,30.28%,,$0.35,$0.50
,Sell,1/15/2025 12:00,PosRiskLX,$6177.25,,($123.75),$27985.90,,($123.75),0.00%,-69.72%,$0.35,$0.50
1476,Buy,1/16/2025 09:45,LE1,$6223.00,$0.00,1,($136.70),-0.43%,$10.00,6.45%,,$0.35,$0.50
,Sell,1/16/2025 14:00,PosRiskLX,$6196.00,,($135.00),$27849.20,,($145.00),6.45%,-87.10%,$0.35,$0.50
1477,Buy,1/16/2025 10:00,LE2,$6212.75,$0.00,1,($85.45),-0.27%,$61.25,39.52%,,$0.35,$0.50
,Sell,1/16/2025 14:00,PosRiskLX,$6196.00,,($83.75),$27763.75,,($93.75),6.45%,-54.03%,$0.35,$0.50
1478,Buy,1/16/2025 10:15,LE3,$6202.75,$0.00,1,($35.45),-0.11%,$111.25,71.77%,,$0.35,$0.50
,Sell,1/16/2025 14:00,PosRiskLX,$6196.00,,($33.75),$27728.30,,($43.75),6.45%,-21.77%,$0.35,$0.50
1479,Buy,1/17/2025 09:45,LE1,$6247.75,$0.00,1,$87.05,0.28%,$125.00,64.10%,,$0.35,$0.50
,Sell,1/17/2025 14:00,LX1,$6265.50,,$88.75,$27815.35,,($70.00),81.41%,45.51%,$0.35,$0.50
1480,Buy,1/17/2025 10:00,LE2,$6239.50,$0.00,1,$128.30,0.42%,$166.25,97.08%,,$0.35,$0.50
,Sell,1/17/2025 14:00,LX2,$6265.50,,$130.00,$27943.65,,($5.00),78.83%,75.91%,$0.35,$0.50
1481,Buy,1/17/2025 10:15,LE3,$6241.50,$0.00,1,$118.30,0.38%,$156.25,92.59%,,$0.35,$0.50
,Sell,1/17/2025 14:00,LX3,$6265.50,,$120.00,$28061.95,,($12.50),78.52%,71.11%,$0.35,$0.50
1482,Buy,1/21/2025 11:45,LE1,$6286.25,$0.00,1,$218.30,0.70%,$351.25,92.43%,,$0.35,$0.50
,Sell,1/23/2025 03:45,LX1,$6330.25,,$220.00,$28280.25,,($28.75),65.46%,57.89%,$0.35,$0.50
1483,Buy,1/21/2025 12:00,LE2,$6281.50,$0.00,1,$242.05,0.78%,$375.00,99.67%,,$0.35,$0.50
,Sell,1/23/2025 03:45,LX2,$6330.25,,$243.75,$28522.30,,($1.25),65.12%,64.78%,$0.35,$0.50
1484,Buy,1/21/2025 12:15,LE3,$6292.00,$0.00,2,$379.10,0.61%,$645.00,93.48%,,$0.70,$1.00
,Sell,1/23/2025 03:45,LX3,$6330.25,,$382.50,$28901.40,,($45.00),61.96%,55.43%,$0.70,$1.00
1485,Buy,1/24/2025 10:45,LE1,$6368.50,$0.00,1,($41.70),-0.13%,$50.00,43.96%,,$0.35,$0.50
,Sell,1/24/2025 13:30,LX1,$6360.50,,($40.00),$28859.70,,($63.75),20.88%,-35.16%,$0.35,$0.50
1486,Buy,1/24/2025 11:00,LE2,$6367.75,$0.00,1,($37.95),-0.11%,$53.75,47.25%,,$0.35,$0.50
,Sell,1/24/2025 13:30,LX2,$6360.50,,($36.25),$28821.75,,($60.00),20.88%,-31.87%,$0.35,$0.50
1487,Buy,1/24/2025 11:15,LE3,$6366.75,$0.00,2,($65.90),-0.10%,$117.50,51.65%,,$0.70,$1.00
,Sell,1/24/2025 13:30,LX3,$6360.50,,($62.50),$28755.85,,($110.00),20.88%,-27.47%,$0.70,$1.00
1488,Buy,1/30/2025 10:15,LE1,$6320.75,$0.00,1,($140.45),-0.44%,$1.25,0.83%,,$0.35,$0.50
,Sell,1/30/2025 11:00,PosRiskLX,$6293.00,,($138.75),$28615.40,,($148.75),6.67%,-92.50%,$0.35,$0.50
1489,Buy,1/30/2025 10:30,LE2,$6307.75,$0.00,1,($75.45),-0.23%,$13.75,14.10%,,$0.35,$0.50
,Sell,1/30/2025 11:00,PosRiskLX,$6293.00,,($73.75),$28539.95,,($83.75),10.26%,-75.64%,$0.35,$0.50
1490,Buy,1/30/2025 10:45,LE3,$6297.00,$0.00,2,($43.40),-0.06%,$125.00,67.57%,,$0.70,$1.00
,Sell,1/30/2025 11:00,PosRiskLX,$6293.00,,($40.00),$28496.55,,($60.00),10.81%,-21.62%,$0.70,$1.00
1491,Buy,1/31/2025 09:45,LE1,$6343.50,$0.00,1,$48.30,0.16%,$126.25,85.59%,,$0.35,$0.50
,Sell,1/31/2025 12:15,% Trailing Stop,$6353.50,,$50.00,$28544.85,,($21.25),48.31%,33.90%,$0.35,$0.50
1492,Buy,1/31/2025 10:00,LE2,$6346.50,$0.00,1,$33.30,0.11%,$111.25,83.18%,,$0.35,$0.50
,Sell,1/31/2025 12:15,% Trailing Stop,$6353.50,,$35.00,$28578.15,,($22.50),42.99%,26.17%,$0.35,$0.50
1493,Buy,1/31/2025 10:15,LE3,$6349.75,$0.00,2,$34.10,0.06%,$190.00,95.00%,,$0.70,$1.00
,Sell,1/31/2025 12:15,% Trailing Stop,$6353.50,,$37.50,$28612.25,,($10.00),23.75%,18.75%,$0.70,$1.00
1494,Buy,2/6/2025 09:45,LE1,$6324.75,$0.00,1,($87.95),-0.27%,$6.25,6.76%,,$0.35,$0.50
,Sell,2/6/2025 11:00,PosRiskLX,$6307.50,,($86.25),$28524.30,,($86.25),0.00%,-93.24%,$0.35,$0.50
1495,Buy,2/6/2025 10:00,LE2,$6321.50,$0.00,1,($71.70),-0.22%,$22.50,24.32%,,$0.35,$0.50
,Sell,2/6/2025 11:00,PosRiskLX,$6307.50,,($70.00),$28452.60,,($70.00),0.00%,-75.68%,$0.35,$0.50
1496,Buy,2/6/2025 10:15,LE3,$6317.25,$0.00,2,($100.90),-0.15%,$70.00,41.79%,,$0.70,$1.00
,Sell,2/6/2025 11:00,PosRiskLX,$6307.50,,($97.50),$28351.70,,($97.50),0.00%,-58.21%,$0.70,$1.00
1497,Buy,2/7/2025 09:45,LE1,$6331.50,$0.00,1,($110.45),-0.34%,$63.75,36.96%,,$0.35,$0.50
,Sell,2/7/2025 10:15,PosRiskLX,$6309.75,,($108.75),$28241.25,,($108.75),0.00%,-63.04%,$0.35,$0.50
1498,Buy,2/7/2025 10:00,LE2,$6338.00,$0.00,1,($142.95),-0.45%,$31.25,18.12%,,$0.35,$0.50
,Sell,2/7/2025 10:15,PosRiskLX,$6309.75,,($141.25),$28098.30,,($141.25),0.00%,-81.88%,$0.35,$0.50
1499,Buy,2/7/2025 10:15,LE3,$6341.25,$0.00,2,($318.40),-0.50%,$0.00,0.00%,,$0.70,$1.00
,Sell,2/7/2025 10:15,PosRiskLX,$6309.75,,($315.00),$27779.90,,($315.00),0.00%,-100.00%,$0.70,$1.00
1500,Buy,2/13/2025 09:45,LE1,$6304.25,$0.00,1,$48.30,0.16%,$151.25,69.94%,,$0.35,$0.50
,Sell,2/13/2025 13:30,% Trailing Stop,$6314.25,,$50.00,$27828.20,,($65.00),53.18%,23.12%,$0.35,$0.50
1501,Buy,2/13/2025 10:00,LE2,$6303.75,$0.00,1,$50.80,0.17%,$153.75,84.25%,,$0.35,$0.50
,Sell,2/13/2025 13:30,% Trailing Stop,$6314.25,,$52.50,$27879.00,,($28.75),44.52%,28.77%,$0.35,$0.50
1502,Buy,2/13/2025 10:15,LE3,$6307.50,$0.00,2,$64.10,0.11%,$270.00,81.20%,,$0.70,$1.00
,Sell,2/13/2025 13:30,% Trailing Stop,$6314.25,,$67.50,$27943.10,,($62.50),39.10%,20.30%,$0.70,$1.00
1503,Buy,2/14/2025 09:45,LE1,$6355.75,$0.00,1,($45.45),-0.14%,$52.50,54.55%,,$0.35,$0.50
,Sell,2/14/2025 12:45,PosRiskLX,$6347.00,,($43.75),$27897.65,,($43.75),0.00%,-45.45%,$0.35,$0.50
1504,Buy,2/14/2025 10:00,LE2,$6360.00,$0.00,1,($66.70),-0.20%,$31.25,32.47%,,$0.35,$0.50
,Sell,2/14/2025 12:45,PosRiskLX,$6347.00,,($65.00),$27830.95,,($65.00),0.00%,-67.53%,$0.35,$0.50
1505,Buy,2/14/2025 10:15,LE3,$6361.25,$0.00,2,($145.90),-0.22%,$50.00,25.97%,,$0.70,$1.00
,Sell,2/14/2025 12:45,PosRiskLX,$6347.00,,($142.50),$27685.05,,($142.50),0.00%,-74.03%,$0.70,$1.00
1506,Buy,2/17/2025 09:45,LE1,$6364.75,$0.00,1,$29.55,0.10%,$67.50,64.29%,,$0.35,$0.50
,Sell,2/18/2025 04:00,LX1,$6371.00,,$31.25,$27714.60,,($37.50),65.48%,29.76%,$0.35,$0.50
1507,Buy,2/17/2025 10:00,LE2,$6358.75,$0.00,1,$59.55,0.19%,$97.50,96.30%,,$0.35,$0.50
,Sell,2/18/2025 04:00,LX2,$6371.00,,$61.25,$27774.15,,($3.75),64.20%,60.49%,$0.35,$0.50
1508,Buy,2/17/2025 10:15,LE3,$6359.75,$0.00,2,$109.10,0.18%,$185.00,91.36%,,$0.70,$1.00
,Sell,2/18/2025 04:00,LX3,$6371.00,,$112.50,$27883.25,,($17.50),64.20%,55.56%,$0.70,$1.00
1509,Buy,3/12/2025 13:45,LE1,$5848.75,$0.00,1,($171.70),-0.58%,$20.00,10.26%,,$0.35,$0.50
,Sell,3/12/2025 14:15,PosRiskLX,$5814.75,,($170.00),$27711.55,,($175.00),2.56%,-87.18%,$0.35,$0.50
1510,Buy,3/12/2025 14:00,LE2,$5841.50,$0.00,1,($135.45),-0.46%,$31.25,18.38%,,$0.35,$0.50
,Sell,3/12/2025 14:15,PosRiskLX,$5814.75,,($133.75),$27576.10,,($138.75),2.94%,-78.68%,$0.35,$0.50
1511,Buy,3/12/2025 14:15,LE3,$5814.75,$0.00,1,($1.70),0.00%,$0.00,100.00%,,$0.35,$0.50
,Sell,3/12/2025 14:15,PosRiskLX,$5814.75,,$0.00,$27574.40,,$0.00,100.00%,100.00%,$0.35,$0.50
1512,Buy,3/13/2025 09:45,LE1,$5819.00,$0.00,1,($176.70),-0.60%,$11.25,5.23%,,$0.35,$0.50
,Sell,3/13/2025 10:15,PosRiskLX,$5784.00,,($175.00),$27397.70,,($203.75),13.37%,-81.40%,$0.35,$0.50
1513,Buy,3/13/2025 10:00,LE2,$5804.75,$0.00,1,($105.45),-0.36%,$23.75,15.20%,,$0.35,$0.50
,Sell,3/13/2025 10:15,PosRiskLX,$5784.00,,($103.75),$27292.25,,($132.50),18.40%,-66.40%,$0.35,$0.50
1514,Buy,3/13/2025 10:15,LE3,$5784.00,$0.00,1,($1.70),0.00%,$0.00,100.00%,,$0.35,$0.50
,Sell,3/13/2025 10:15,PosRiskLX,$5784.00,,$0.00,$27290.55,,$0.00,100.00%,100.00%,$0.35,$0.50
1515,Buy,3/14/2025 09:45,LE1,$5792.75,$0.00,1,($11.70),-0.03%,$180.00,81.36%,,$0.35,$0.50
,Sell,3/14/2025 10:30,PosRiskLX,$5790.75,,($10.00),$27278.85,,($41.25),14.12%,-4.52%,$0.35,$0.50
1516,Buy,3/14/2025 10:00,LE2,$5813.75,$0.00,1,($116.70),-0.40%,$75.00,33.90%,,$0.35,$0.50
,Sell,3/14/2025 10:30,PosRiskLX,$5790.75,,($115.00),$27162.15,,($146.25),14.12%,-51.98%,$0.35,$0.50
1517,Buy,3/14/2025 10:15,LE3,$5816.25,$0.00,1,($129.20),-0.44%,$21.25,11.81%,,$0.35,$0.50
,Sell,3/14/2025 10:30,PosRiskLX,$5790.75,,($127.50),$27032.95,,($158.75),17.36%,-70.83%,$0.35,$0.50
1518,Buy,3/17/2025 09:45,LE1,$5858.25,$0.00,1,$15.80,0.06%,$183.75,89.63%,,$0.35,$0.50
,Sell,3/17/2025 11:45,PosRiskLX,$5861.75,,$17.50,$27048.75,,($21.25),18.90%,8.54%,$0.35,$0.50
1519,Buy,3/17/2025 10:00,LE2,$5889.75,$0.00,1,($141.70),-0.48%,$26.25,15.79%,,$0.35,$0.50
,Sell,3/17/2025 11:45,PosRiskLX,$5861.75,,($140.00),$26907.05,,($140.00),0.00%,-84.21%,$0.35,$0.50
1520,Buy,3/17/2025 10:15,LE3,$5887.25,$0.00,1,($129.20),-0.43%,$32.50,20.31%,,$0.35,$0.50
,Sell,3/17/2025 11:45,PosRiskLX,$5861.75,,($127.50),$26777.85,,($127.50),0.00%,-79.69%,$0.35,$0.50
1521,Buy,3/18/2025 09:45,LE1,$5877.75,$0.00,1,($156.70),-0.53%,$10.00,5.93%,,$0.35,$0.50
,Sell,3/18/2025 10:00,LX1,$5846.75,,($155.00),$26621.15,,($158.75),2.22%,-91.85%,$0.35,$0.50
1522,Buy,3/19/2025 12:00,LE1,$5880.00,$0.00,1,($71.70),-0.24%,$61.25,46.67%,,$0.35,$0.50
,Sell,3/19/2025 13:15,PosRiskLX,$5866.00,,($70.00),$26549.45,,($70.00),0.00%,-53.33%,$0.35,$0.50
1523,Buy,3/19/2025 12:15,LE2,$5886.50,$0.00,1,($104.20),-0.35%,$22.50,18.00%,,$0.35,$0.50
,Sell,3/19/2025 13:15,PosRiskLX,$5866.00,,($102.50),$26445.25,,($102.50),0.00%,-82.00%,$0.35,$0.50
1524,Buy,3/19/2025 12:30,LE3,$5882.00,$0.00,1,($81.70),-0.27%,$16.25,16.88%,,$0.35,$0.50
,Sell,3/19/2025 13:15,PosRiskLX,$5866.00,,($80.00),$26363.55,,($80.00),0.00%,-83.12%,$0.35,$0.50
1525,Buy,3/20/2025 10:15,LE1,$5894.00,$0.00,1,$110.80,0.38%,$200.00,95.24%,,$0.35,$0.50
,Sell,3/20/2025 11:15,% Trailing Stop,$5916.50,,$112.50,$26474.35,,($10.00),58.33%,53.57%,$0.35,$0.50
1526,Buy,3/20/2025 10:30,LE2,$5910.50,$0.00,1,$28.30,0.10%,$117.50,78.33%,,$0.35,$0.50
,Sell,3/20/2025 11:15,% Trailing Stop,$5916.50,,$30.00,$26502.65,,($32.50),41.67%,20.00%,$0.35,$0.50
1527,Buy,3/20/2025 10:45,LE3,$5922.75,$0.00,1,($32.95),-0.11%,$56.25,62.50%,,$0.35,$0.50
,Sell,3/20/2025 11:15,% Trailing Stop,$5916.50,,($31.25),$26469.70,,($33.75),2.78%,-34.72%,$0.35,$0.50
1528,Buy,3/21/2025 12:45,LE1,$5865.50,$0.00,1,$577.05,1.97%,$702.50,93.82%,,$0.35,$0.50
,Sell,3/26/2025 10:30,LX1,$5981.25,,$578.75,$27046.75,,($46.25),83.47%,77.30%,$0.35,$0.50
1529,Buy,3/21/2025 13:00,LE2,$5860.50,$0.00,1,$602.05,2.06%,$727.50,97.16%,,$0.35,$0.50
,Sell,3/26/2025 10:30,LX2,$5981.25,,$603.75,$27648.80,,($21.25),83.47%,80.63%,$0.35,$0.50
1530,Buy,3/21/2025 13:15,LE3,$5878.50,$0.00,1,$512.05,1.75%,$637.50,85.14%,,$0.35,$0.50
,Sell,3/26/2025 10:30,LX3,$5981.25,,$513.75,$28160.85,,($111.25),83.47%,68.61%,$0.35,$0.50
1531,Buy,4/23/2025 09:45,LE1,$5618.75,$0.00,1,$134.55,0.48%,$250.00,84.03%,,$0.35,$0.50
,Sell,4/23/2025 10:15,% Trailing Stop,$5646.00,,$136.25,$28295.40,,($47.50),61.76%,45.80%,$0.35,$0.50
1532,Buy,4/23/2025 10:00,LE2,$5639.75,$0.00,1,$29.55,0.11%,$145.00,78.91%,,$0.35,$0.50
,Sell,4/23/2025 10:15,% Trailing Stop,$5646.00,,$31.25,$28324.95,,($38.75),38.10%,17.01%,$0.35,$0.50
1533,Buy,4/23/2025 10:15,LE3,$5651.00,$0.00,1,($26.70),-0.09%,$88.75,78.02%,,$0.35,$0.50
,Sell,4/23/2025 10:15,% Trailing Stop,$5646.00,,($25.00),$28298.25,,($25.00),0.00%,-21.98%,$0.35,$0.50
1534,Buy,4/24/2025 09:45,LE1,$5580.50,$0.00,1,$535.80,1.93%,$835.00,92.65%,,$0.35,$0.50
,Sell,4/28/2025 12:00,LX1,$5688.00,,$537.50,$28834.05,,($66.25),66.99%,59.64%,$0.35,$0.50
1535,Buy,4/24/2025 10:00,LE2,$5591.25,$0.00,1,$482.05,1.73%,$781.25,99.36%,,$0.35,$0.50
,Sell,4/28/2025 12:00,LX2,$5688.00,,$483.75,$29316.10,,($5.00),62.16%,61.53%,$0.35,$0.50
1536,Buy,4/24/2025 10:15,LE3,$5608.50,$0.00,1,$395.80,1.42%,$695.00,96.70%,,$0.35,$0.50
,Sell,4/28/2025 12:00,LX3,$5688.00,,$397.50,$29711.90,,($23.75),58.61%,55.30%,$0.35,$0.50
1537,Buy,4/29/2025 12:00,LE1,$5738.25,$0.00,1,($94.20),-0.32%,$38.75,29.52%,,$0.35,$0.50
,Sell,4/29/2025 13:00,PosRiskLX,$5719.75,,($92.50),$29617.70,,($92.50),0.00%,-70.48%,$0.35,$0.50
1538,Buy,4/29/2025 12:15,LE2,$5728.50,$0.00,1,($45.45),-0.15%,$87.50,66.67%,,$0.35,$0.50
,Sell,4/29/2025 13:00,PosRiskLX,$5719.75,,($43.75),$29572.25,,($43.75),0.00%,-33.33%,$0.35,$0.50
1539,Buy,4/29/2025 12:30,LE3,$5743.00,$0.00,1,($117.95),-0.40%,$7.50,6.06%,,$0.35,$0.50
,Sell,4/29/2025 13:00,PosRiskLX,$5719.75,,($116.25),$29454.30,,($116.25),0.00%,-93.94%,$0.35,$0.50
1540,Buy,5/1/2025 09:45,LE1,$5814.25,$0.00,1,($79.20),-0.27%,$46.25,33.04%,,$0.35,$0.50
,Sell,5/1/2025 10:15,LX1,$5798.75,,($77.50),$29375.10,,($93.75),11.61%,-55.36%,$0.35,$0.50
1541,Buy,5/1/2025 10:00,LE2,$5809.75,$0.00,1,($56.70),-0.19%,$68.75,49.11%,,$0.35,$0.50
,Sell,5/1/2025 10:15,LX2,$5798.75,,($55.00),$29318.40,,($71.25),11.61%,-39.29%,$0.35,$0.50
1542,Buy,5/2/2025 09:45,LE1,$5855.50,$0.00,1,$42.05,0.15%,$188.75,61.38%,,$0.35,$0.50
,Sell,5/4/2025 18:15,% Trailing Stop,$5864.25,,$43.75,$29360.45,,($118.75),52.85%,14.23%,$0.35,$0.50
1543,Buy,5/2/2025 10:00,LE2,$5855.75,$0.00,1,$40.80,0.15%,$187.50,60.98%,,$0.35,$0.50
,Sell,5/4/2025 18:15,% Trailing Stop,$5864.25,,$42.50,$29401.25,,($120.00),52.85%,13.82%,$0.35,$0.50
1544,Buy,5/2/2025 10:15,LE3,$5844.75,$0.00,1,$95.80,0.33%,$242.50,92.82%,,$0.35,$0.50
,Sell,5/4/2025 18:15,% Trailing Stop,$5864.25,,$97.50,$29497.05,,($18.75),44.50%,37.32%,$0.35,$0.50
1545,Buy,5/8/2025 09:45,LE1,$5857.50,$0.00,1,($137.95),-0.47%,$20.00,12.80%,,$0.35,$0.50
,Sell,5/8/2025 10:15,PosRiskLX,$5830.25,,($136.25),$29359.10,,($136.25),0.00%,-87.20%,$0.35,$0.50
1546,Buy,5/8/2025 10:00,LE2,$5853.00,$0.00,1,($115.45),-0.39%,$1.25,1.09%,,$0.35,$0.50
,Sell,5/8/2025 10:15,PosRiskLX,$5830.25,,($113.75),$29243.65,,($113.75),0.00%,-98.91%,$0.35,$0.50
1547,Buy,5/8/2025 10:15,LE3,$5846.50,$0.00,1,($82.95),-0.28%,$33.75,29.35%,,$0.35,$0.50
,Sell,5/8/2025 10:15,PosRiskLX,$5830.25,,($81.25),$29160.70,,($81.25),0.00%,-70.65%,$0.35,$0.50
1548,Buy,5/9/2025 09:45,LE1,$5868.75,$0.00,1,($82.95),-0.28%,$50.00,38.10%,,$0.35,$0.50
,Sell,5/9/2025 10:30,PosRiskLX,$5852.50,,($81.25),$29077.75,,($81.25),0.00%,-61.90%,$0.35,$0.50
1549,Buy,5/9/2025 10:00,LE2,$5865.75,$0.00,1,($67.95),-0.23%,$57.50,46.46%,,$0.35,$0.50
,Sell,5/9/2025 10:30,PosRiskLX,$5852.50,,($66.25),$29009.80,,($66.25),0.00%,-53.54%,$0.35,$0.50
1550,Buy,5/9/2025 10:15,LE3,$5873.50,$0.00,1,($106.70),-0.36%,$18.75,15.15%,,$0.35,$0.50
,Sell,5/9/2025 10:30,PosRiskLX,$5852.50,,($105.00),$28903.10,,($105.00),0.00%,-84.85%,$0.35,$0.50
1551,Buy,5/12/2025 09:45,LE1,$6019.00,$0.00,1,($174.20),-0.57%,$12.50,6.76%,,$0.35,$0.50
,Sell,5/12/2025 10:30,PosRiskLX,$5984.50,,($172.50),$28728.90,,($172.50),0.00%,-93.24%,$0.35,$0.50
1552,Buy,5/12/2025 10:00,LE2,$5992.75,$0.00,1,($42.95),-0.14%,$83.75,67.00%,,$0.35,$0.50
,Sell,5/12/2025 10:30,PosRiskLX,$5984.50,,($41.25),$28685.95,,($41.25),0.00%,-33.00%,$0.35,$0.50
1553,Buy,5/12/2025 10:15,LE3,$5992.25,$0.00,1,($40.45),-0.13%,$86.25,69.00%,,$0.35,$0.50
,Sell,5/12/2025 10:30,PosRiskLX,$5984.50,,($38.75),$28645.50,,($38.75),0.00%,-31.00%,$0.35,$0.50
1554,Buy,5/13/2025 09:45,LE1,$6038.50,$0.00,1,$202.05,0.67%,$285.00,90.48%,,$0.35,$0.50
,Sell,5/14/2025 10:15,LX1,$6079.25,,$203.75,$28847.55,,($30.00),74.21%,64.68%,$0.35,$0.50
1555,Buy,5/13/2025 10:00,LE2,$6048.00,$0.00,1,$154.55,0.52%,$237.50,92.68%,,$0.35,$0.50
,Sell,5/14/2025 10:15,LX2,$6079.25,,$156.25,$29002.10,,($18.75),68.29%,60.98%,$0.35,$0.50
1556,Buy,5/13/2025 10:15,LE3,$6057.25,$0.00,1,$108.30,0.36%,$191.25,98.08%,,$0.35,$0.50
,Sell,5/14/2025 10:15,LX3,$6079.25,,$110.00,$29110.40,,($3.75),58.33%,56.41%,$0.35,$0.50
1557,Buy,5/16/2025 09:45,LE1,$6114.00,$0.00,1,$32.05,0.11%,$162.50,61.32%,,$0.35,$0.50
,Sell,5/16/2025 17:00,% Trailing Stop,$6120.75,,$33.75,$29142.45,,($102.50),51.42%,12.74%,$0.35,$0.50
1558,Buy,5/16/2025 10:00,LE2,$6104.00,$0.00,1,$82.05,0.27%,$212.50,80.19%,,$0.35,$0.50
,Sell,5/16/2025 17:00,% Trailing Stop,$6120.75,,$83.75,$29224.50,,($52.50),51.42%,31.60%,$0.35,$0.50
1559,Buy,5/16/2025 10:15,LE3,$6112.25,$0.00,1,$40.80,0.14%,$171.25,64.62%,,$0.35,$0.50
,Sell,5/16/2025 17:00,% Trailing Stop,$6120.75,,$42.50,$29265.30,,($93.75),51.42%,16.04%,$0.35,$0.50
1560,Buy,5/28/2025 09:45,LE1,$6109.00,$0.00,1,($84.20),-0.27%,$61.25,42.61%,,$0.35,$0.50
,Sell,5/28/2025 10:30,PosRiskLX,$6092.50,,($82.50),$29181.10,,($82.50),0.00%,-57.39%,$0.35,$0.50
1561,Buy,5/28/2025 10:00,LE2,$6117.75,$0.00,1,($127.95),-0.41%,$5.00,3.81%,,$0.35,$0.50
,Sell,5/28/2025 10:30,PosRiskLX,$6092.50,,($126.25),$29053.15,,($126.25),0.00%,-96.19%,$0.35,$0.50
1562,Buy,5/28/2025 10:15,LE3,$6101.00,$0.00,1,($44.20),-0.14%,$20.00,32.00%,,$0.35,$0.50
,Sell,5/28/2025 10:30,PosRiskLX,$6092.50,,($42.50),$29008.95,,($42.50),0.00%,-68.00%,$0.35,$0.50
1563,Buy,6/3/2025 09:45,LE1,$6112.25,$0.00,1,$165.80,0.55%,$362.50,93.25%,,$0.35,$0.50
,Sell,6/5/2025 10:00,LX1,$6145.75,,$167.50,$29174.75,,($26.25),49.84%,43.09%,$0.35,$0.50
1564,Buy,6/3/2025 10:00,LE2,$6118.75,$0.00,1,$133.30,0.44%,$330.00,84.89%,,$0.35,$0.50
,Sell,6/5/2025 10:00,LX2,$6145.75,,$135.00,$29308.05,,($58.75),49.84%,34.73%,$0.35,$0.50
1565,Buy,6/3/2025 10:15,LE3,$6113.25,$0.00,1,$160.80,0.53%,$357.50,91.96%,,$0.35,$0.50
,Sell,6/5/2025 10:00,LX3,$6145.75,,$162.50,$29468.85,,($31.25),49.84%,41.80%,$0.35,$0.50
1566,Buy,6/6/2025 09:45,LE1,$6171.75,$0.00,1,($27.95),-0.09%,$110.00,80.73%,,$0.35,$0.50
,Sell,6/6/2025 11:30,PosRiskLX,$6166.50,,($26.25),$29440.90,,($26.25),0.00%,-19.27%,$0.35,$0.50
1567,Buy,6/6/2025 10:00,LE2,$6189.50,$0.00,1,($116.70),-0.37%,$21.25,15.60%,,$0.35,$0.50
,Sell,6/6/2025 11:30,PosRiskLX,$6166.50,,($115.00),$29324.20,,($115.00),0.00%,-84.40%,$0.35,$0.50
1568,Buy,6/6/2025 10:15,LE3,$6188.25,$0.00,1,($110.45),-0.35%,$8.75,7.45%,,$0.35,$0.50
,Sell,6/6/2025 11:30,PosRiskLX,$6166.50,,($108.75),$29213.75,,($108.75),0.00%,-92.55%,$0.35,$0.50
1569,Buy,6/9/2025 12:30,LE1,$6182.50,$0.00,1,$42.05,0.14%,$135.00,80.00%,,$0.35,$0.50
,Sell,6/10/2025 01:30,% Trailing Stop,$6191.25,,$43.75,$29255.80,,($33.75),45.93%,25.93%,$0.35,$0.50
1570,Buy,6/9/2025 12:45,LE2,$6181.75,$0.00,1,$45.80,0.15%,$138.75,82.22%,,$0.35,$0.50
,Sell,6/10/2025 01:30,% Trailing Stop,$6191.25,,$47.50,$29301.60,,($30.00),45.93%,28.15%,$0.35,$0.50
1571,Buy,6/9/2025 13:00,LE3,$6187.25,$0.00,1,$18.30,0.06%,$111.25,65.93%,,$0.35,$0.50
,Sell,6/10/2025 01:30,% Trailing Stop,$6191.25,,$20.00,$29319.90,,($57.50),45.93%,11.85%,$0.35,$0.50
1572,Buy,6/11/2025 09:45,LE1,$6223.75,$0.00,1,($87.95),-0.28%,$48.75,33.62%,,$0.35,$0.50
,Sell,6/11/2025 12:15,PosRiskLX,$6206.50,,($86.25),$29231.95,,($96.25),6.90%,-59.48%,$0.35,$0.50
1573,Buy,6/11/2025 10:00,LE2,$6214.25,$0.00,1,($40.45),-0.12%,$96.25,66.38%,,$0.35,$0.50
