

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

,Buy to Cover,2/25/2021 13:00,% Trailing Stop,$15703.00,,$604.00,$12183.20,,($110.00),100.00%,84.59%,$0.70,$1.00
333,Sell Short,2/25/2021 15:00,BO_Short,$15772.75,$0.00,2,$655.60,1.04%,$659.00,59.53%,,$0.70,$1.00
,Buy to Cover,2/25/2021 19:00,% Trailing Stop,$15608.00,,$659.00,$12838.80,,($448.00),100.00%,59.53%,$0.70,$1.00
334,Sell Short,2/25/2021 21:00,BO_Short,$15638.00,$0.00,2,($59.40),-0.09%,$440.00,53.86%,,$0.70,$1.00
,Buy to Cover,2/26/2021 03:00,Trail_SX,$15652.00,,($56.00),$12779.40,,($377.00),39.29%,-6.85%,$0.70,$1.00
335,Sell Short,3/2/2021 19:00,BO_Short,$15925.75,$0.00,2,($304.40),-0.47%,$8.00,2.59%,,$0.70,$1.00
,Buy to Cover,3/2/2021 23:00,Trail_SX,$16001.00,,($301.00),$12475.00,,($301.00),0.00%,-97.41%,$0.70,$1.00
336,Sell Short,3/3/2021 11:00,BO_Short,$15769.50,$0.00,2,$15.60,0.03%,$334.00,56.04%,,$0.70,$1.00
,Buy to Cover,3/3/2021 13:00,Trail_SX,$15764.75,,$19.00,$12490.60,,($262.00),47.15%,3.19%,$0.70,$1.00
337,Sell Short,3/3/2021 15:00,BO_Short,$15635.50,$0.00,2,$597.60,0.96%,$601.00,96.31%,,$0.70,$1.00
,Buy to Cover,3/3/2021 19:00,% Trailing Stop,$15485.25,,$601.00,$13088.20,,($23.00),100.00%,96.31%,$0.70,$1.00
338,Sell Short,3/3/2021 21:00,BO_Short,$15509.00,$0.00,2,$196.60,0.32%,$533.00,86.11%,,$0.70,$1.00
,Buy to Cover,3/4/2021 01:00,Trail_SX,$15459.00,,$200.00,$13284.80,,($86.00),46.20%,32.31%,$0.70,$1.00
339,Sell Short,3/4/2021 15:00,BO_Short,$15174.00,$0.00,2,($651.40),-1.07%,$3.00,0.33%,,$0.70,$1.00
,Buy to Cover,3/4/2021 16:00,PosRiskSX,$15336.00,,($648.00),$12633.40,,($902.00),28.07%,-71.60%,$0.70,$1.00
340,Sell Short,3/8/2021 16:00,BO_Short,$15165.25,$0.00,2,($378.40),-0.62%,$30.00,7.41%,,$0.70,$1.00
,Buy to Cover,3/8/2021 21:00,PosRiskSX,$15259.00,,($375.00),$12255.00,,($375.00),0.00%,-92.59%,$0.70,$1.00
341,Buy,3/15/2021 23:00,BO_Long,$15988.00,$0.00,2,$553.60,0.87%,$557.00,82.52%,,$0.70,$1.00
,Sell,3/16/2021 11:00,% Trailing Stop,$16127.25,,$557.00,$12808.60,,($118.00),100.00%,82.52%,$0.70,$1.00
342,Buy,3/16/2021 13:00,BO_Long,$16120.00,$0.00,2,($503.40),-0.78%,$46.00,8.42%,,$0.70,$1.00
,Sell,3/16/2021 15:00,PosRiskLX,$15995.00,,($500.00),$12305.20,,($500.00),0.00%,-91.58%,$0.70,$1.00
343,Buy,3/22/2021 11:00,BO_Long,$15883.00,$0.00,2,$520.60,0.82%,$596.00,85.51%,,$0.70,$1.00
,Sell,3/23/2021 11:00,% Trailing Stop,$16014.00,,$524.00,$12825.80,,($101.00),89.67%,75.18%,$0.70,$1.00
344,Sell Short,3/24/2021 15:00,BO_Short,$15821.75,$0.00,2,$524.60,0.83%,$661.00,97.35%,,$0.70,$1.00
,Buy to Cover,3/24/2021 21:00,% Trailing Stop,$15689.75,,$528.00,$13350.40,,($18.00),80.41%,77.76%,$0.70,$1.00
345,Sell Short,3/25/2021 09:00,BO_Short,$15616.25,$0.00,2,($191.40),-0.30%,$212.00,46.19%,,$0.70,$1.00
,Buy to Cover,3/25/2021 11:00,Trail_SX,$15663.25,,($188.00),$13159.00,,($247.00),12.85%,-40.96%,$0.70,$1.00
346,Sell Short,3/25/2021 13:00,BO_Short,$15577.00,$0.00,2,($263.40),-0.42%,$189.00,35.93%,,$0.70,$1.00
,Buy to Cover,3/25/2021 15:00,Trail_SX,$15642.00,,($260.00),$12895.60,,($337.00),14.64%,-49.43%,$0.70,$1.00
347,Buy,4/1/2021 09:00,BO_Long,$16095.25,$0.00,2,$541.60,0.85%,$608.00,100.00%,,$0.70,$1.00
,Sell,4/2/2021 09:00,% Trailing Stop,$16231.50,,$545.00,$13437.20,,$0.00,89.64%,89.64%,$0.70,$1.00
348,Buy,4/5/2021 07:00,BO_Long,$16252.50,$0.00,2,$755.60,1.17%,$949.00,92.77%,,$0.70,$1.00
,Sell,4/5/2021 15:00,% Trailing Stop,$16442.25,,$759.00,$14192.80,,($74.00),81.43%,74.19%,$0.70,$1.00
349,Buy,4/5/2021 19:00,BO_Long,$16478.00,$0.00,2,$483.60,0.74%,$609.00,62.85%,,$0.70,$1.00
,Sell,4/8/2021 11:00,% Trailing Stop,$16599.75,,$487.00,$14676.40,,($360.00),87.41%,50.26%,$0.70,$1.00
350,Buy,4/8/2021 19:00,BO_Long,$16662.00,$0.00,2,($333.40),-0.50%,$216.00,39.56%,,$0.70,$1.00
,Sell,4/9/2021 09:00,Trail_LX,$16579.50,,($330.00),$14343.00,,($330.00),0.00%,-60.44%,$0.70,$1.00
351,Buy,4/9/2021 16:00,BO_Long,$16704.00,$0.00,2,$523.60,0.79%,$659.00,62.88%,,$0.70,$1.00
,Sell,4/13/2021 23:00,% Trailing Stop,$16835.75,,$527.00,$14866.60,,($389.00),87.40%,50.29%,$0.70,$1.00
352,Buy,4/14/2021 03:00,BO_Long,$16858.00,$0.00,2,($334.40),-0.49%,$184.00,35.73%,,$0.70,$1.00
,Sell,4/14/2021 11:00,Trail_LX,$16775.25,,($331.00),$14532.20,,($331.00),0.00%,-64.27%,$0.70,$1.00
353,Buy,4/16/2021 09:00,BO_Long,$16904.00,$0.00,2,($425.40),-0.62%,$120.00,22.14%,,$0.70,$1.00
,Sell,4/19/2021 11:00,Trail_LX,$16798.50,,($422.00),$14106.80,,($422.00),0.00%,-77.86%,$0.70,$1.00
354,Sell Short,4/22/2021 15:00,BO_Short,$16607.50,$0.00,2,($125.40),-0.18%,$123.00,34.17%,,$0.70,$1.00
,Buy to Cover,4/22/2021 19:00,Trail_SX,$16638.00,,($122.00),$13981.40,,($237.00),31.94%,-33.89%,$0.70,$1.00
355,Sell Short,4/28/2021 05:00,BO_Short,$16802.50,$0.00,2,($101.40),-0.15%,$168.00,63.16%,,$0.70,$1.00
,Buy to Cover,4/28/2021 09:00,Trail_SX,$16827.00,,($98.00),$13880.00,,($98.00),0.00%,-36.84%,$0.70,$1.00
356,Sell Short,4/28/2021 13:00,BO_Short,$16764.75,$0.00,2,($116.40),-0.17%,$47.00,24.61%,,$0.70,$1.00
,Buy to Cover,4/28/2021 15:00,Trail_SX,$16793.00,,($113.00),$13763.60,,($144.00),16.23%,-59.16%,$0.70,$1.00
357,Sell Short,5/6/2021 11:00,BO_Short,$16302.50,$0.00,2,($478.40),-0.73%,$154.00,22.00%,,$0.70,$1.00
,Buy to Cover,5/6/2021 13:00,BO_SX,$16421.25,,($475.00),$13285.20,,($546.00),10.14%,-67.86%,$0.70,$1.00
358,Sell Short,5/10/2021 11:00,BO_Short,$16411.25,$0.00,2,$62.60,0.10%,$343.00,82.45%,,$0.70,$1.00
,Buy to Cover,5/10/2021 13:00,Trail_SX,$16394.75,,$66.00,$13347.80,,($73.00),33.41%,15.87%,$0.70,$1.00
359,Sell Short,5/10/2021 15:00,BO_Short,$16348.25,$0.00,2,$543.60,0.84%,$684.00,97.99%,,$0.70,$1.00
,Buy to Cover,5/10/2021 19:00,% Trailing Stop,$16211.50,,$547.00,$13891.40,,($14.00),80.37%,78.37%,$0.70,$1.00
360,Sell Short,5/10/2021 23:00,BO_Short,$16080.50,$0.00,2,($178.40),-0.27%,$105.00,37.50%,,$0.70,$1.00
,Buy to Cover,5/11/2021 01:00,Trail_SX,$16124.25,,($175.00),$13713.00,,($175.00),0.00%,-62.50%,$0.70,$1.00
361,Sell Short,5/11/2021 05:00,BO_Short,$16069.75,$0.00,2,$15.60,0.03%,$517.00,88.38%,,$0.70,$1.00
,Buy to Cover,5/11/2021 09:00,Trail_SX,$16065.00,,$19.00,$13728.60,,($68.00),14.87%,3.25%,$0.70,$1.00
362,Sell Short,5/12/2021 13:00,BO_Short,$15889.00,$0.00,2,($189.40),-0.29%,$217.00,41.65%,,$0.70,$1.00
,Buy to Cover,5/12/2021 21:00,Trail_SX,$15935.50,,($186.00),$13539.20,,($304.00),22.65%,-35.70%,$0.70,$1.00
363,Sell Short,5/13/2021 05:00,BO_Short,$15837.00,$0.00,2,($198.40),-0.31%,$189.00,49.22%,,$0.70,$1.00
,Buy to Cover,5/13/2021 07:00,Trail_SX,$15885.75,,($195.00),$13340.80,,($195.00),0.00%,-50.78%,$0.70,$1.00
364,Sell Short,5/18/2021 19:00,BO_Short,$16057.25,$0.00,2,$506.60,0.79%,$638.00,79.55%,,$0.70,$1.00
,Buy to Cover,5/19/2021 07:00,% Trailing Stop,$15929.75,,$510.00,$13847.40,,($164.00),84.04%,63.59%,$0.70,$1.00
365,Sell Short,5/19/2021 09:00,BO_Short,$15881.25,$0.00,2,($148.40),-0.23%,$208.00,42.19%,,$0.70,$1.00
,Buy to Cover,5/19/2021 11:00,Trail_SX,$15917.50,,($145.00),$13699.00,,($285.00),28.40%,-29.41%,$0.70,$1.00
366,Buy,5/20/2021 11:00,BO_Long,$16259.75,$0.00,2,$514.60,0.80%,$557.00,97.55%,,$0.70,$1.00
,Sell,5/20/2021 21:00,% Trailing Stop,$16389.25,,$518.00,$14213.60,,($14.00),93.17%,90.72%,$0.70,$1.00
367,Buy,5/21/2021 05:00,BO_Long,$16398.00,$0.00,2,($503.40),-0.76%,$187.00,27.22%,,$0.70,$1.00
,Sell,5/21/2021 13:00,PosRiskLX,$16273.00,,($500.00),$13710.20,,($500.00),0.00%,-72.78%,$0.70,$1.00
368,Buy,5/24/2021 11:00,BO_Long,$16454.00,$0.00,2,$506.60,0.77%,$638.00,100.00%,,$0.70,$1.00
,Sell,5/25/2021 05:00,% Trailing Stop,$16581.50,,$510.00,$14216.80,,$0.00,79.94%,79.94%,$0.70,$1.00
369,Buy,5/28/2021 09:00,BO_Long,$16588.50,$0.00,2,($224.40),-0.33%,$199.00,44.52%,,$0.70,$1.00
,Sell,5/31/2021 19:00,BO_LX,$16533.25,,($221.00),$13992.40,,($248.00),6.04%,-49.44%,$0.70,$1.00
370,Sell Short,6/3/2021 11:00,BO_Short,$16372.00,$0.00,2,($217.40),-0.33%,$68.00,13.10%,,$0.70,$1.00
,Buy to Cover,6/3/2021 13:00,Trail_SX,$16425.50,,($214.00),$13775.00,,($451.00),45.66%,-41.23%,$0.70,$1.00
371,Buy,6/8/2021 09:00,BO_Long,$16750.25,$0.00,2,($344.40),-0.51%,$166.00,32.74%,,$0.70,$1.00
,Sell,6/8/2021 11:00,Trail_LX,$16665.00,,($341.00),$13430.60,,($341.00),0.00%,-67.26%,$0.70,$1.00
372,Buy,6/10/2021 11:00,BO_Long,$16819.25,$0.00,2,$704.60,1.05%,$886.00,65.63%,,$0.70,$1.00
,Sell,6/15/2021 09:00,% Trailing Stop,$16996.25,,$708.00,$14135.20,,($464.00),86.81%,52.44%,$0.70,$1.00
373,Buy,6/17/2021 13:00,BO_Long,$17027.00,$0.00,2,($269.40),-0.39%,$257.00,44.08%,,$0.70,$1.00
,Sell,6/18/2021 09:00,Trail_LX,$16960.50,,($266.00),$13865.80,,($326.00),10.29%,-45.63%,$0.70,$1.00
374,Buy,6/22/2021 13:00,BO_Long,$17085.00,$0.00,2,$708.60,1.04%,$890.00,100.00%,,$0.70,$1.00
,Sell,6/24/2021 13:00,% Trailing Stop,$17263.00,,$712.00,$14574.40,,$0.00,80.00%,80.00%,$0.70,$1.00
375,Buy,6/28/2021 11:00,BO_Long,$17336.75,$0.00,2,$492.60,0.72%,$621.00,99.84%,,$0.70,$1.00
,Sell,7/1/2021 05:00,% Trailing Stop,$17460.75,,$496.00,$15067.00,,($1.00),79.90%,79.74%,$0.70,$1.00
376,Buy,7/2/2021 09:00,BO_Long,$17482.00,$0.00,2,$614.60,0.88%,$773.00,92.13%,,$0.70,$1.00
,Sell,7/6/2021 11:00,% Trailing Stop,$17636.50,,$618.00,$15681.60,,($66.00),81.53%,73.66%,$0.70,$1.00
377,Buy,7/6/2021 23:00,BO_Long,$17666.50,$0.00,2,($4.40),0.00%,$411.00,92.15%,,$0.70,$1.00
,Sell,7/7/2021 11:00,Trail_LX,$17666.25,,($1.00),$15677.20,,($35.00),7.62%,-0.22%,$0.70,$1.00
378,Buy,7/11/2021 19:00,BO_Long,$17709.25,$0.00,2,($85.40),-0.12%,$415.00,72.93%,,$0.70,$1.00
,Sell,7/13/2021 09:00,Trail_LX,$17688.75,,($82.00),$15591.80,,($154.00),12.65%,-14.41%,$0.70,$1.00
379,Buy,7/13/2021 13:00,BO_Long,$17874.75,$0.00,2,($503.40),-0.70%,$5.00,0.93%,,$0.70,$1.00
,Sell,7/13/2021 15:00,PosRiskLX,$17749.75,,($500.00),$15088.40,,($530.00),5.61%,-93.46%,$0.70,$1.00
380,Buy,7/25/2021 21:00,BO_Long,$18007.25,$0.00,2,($321.40),-0.44%,$50.00,12.82%,,$0.70,$1.00
,Sell,7/27/2021 11:00,BO_LX,$17927.75,,($318.00),$14767.00,,($340.00),5.64%,-81.54%,$0.70,$1.00
381,Buy,7/29/2021 15:00,BO_Long,$17950.00,$0.00,2,($503.40),-0.70%,$21.00,4.03%,,$0.70,$1.00
,Sell,7/29/2021 16:00,PosRiskLX,$17825.00,,($500.00),$14263.60,,($500.00),0.00%,-95.97%,$0.70,$1.00
382,Sell Short,8/3/2021 11:00,BO_Short,$17790.25,$0.00,2,($427.40),-0.60%,$224.00,33.14%,,$0.70,$1.00
,Buy to Cover,8/3/2021 13:00,BO_SX,$17896.25,,($424.00),$13836.20,,($452.00),4.14%,-62.72%,$0.70,$1.00
383,Buy,8/5/2021 07:00,BO_Long,$17998.25,$0.00,2,($345.40),-0.48%,$238.00,41.03%,,$0.70,$1.00
,Sell,8/8/2021 19:00,Trail_LX,$17912.75,,($342.00),$13490.80,,($342.00),0.00%,-58.97%,$0.70,$1.00
384,Sell Short,8/16/2021 11:00,BO_Short,$17917.25,$0.00,2,$164.60,0.23%,$459.00,92.17%,,$0.70,$1.00
,Buy to Cover,8/16/2021 13:00,Trail_SX,$17875.25,,$168.00,$13655.40,,($39.00),41.57%,33.73%,$0.70,$1.00
385,Sell Short,8/17/2021 11:00,BO_Short,$17862.50,$0.00,2,$143.60,0.21%,$320.00,49.77%,,$0.70,$1.00
,Buy to Cover,8/17/2021 15:00,Trail_SX,$17825.75,,$147.00,$13799.00,,($323.00),73.09%,22.86%,$0.70,$1.00
386,Sell Short,8/18/2021 16:00,BO_Short,$17741.50,$0.00,2,($26.40),-0.03%,$198.00,89.59%,,$0.70,$1.00
,Buy to Cover,8/18/2021 21:00,Trail_SX,$17747.25,,($23.00),$13772.60,,($23.00),0.00%,-10.41%,$0.70,$1.00
387,Sell Short,8/19/2021 03:00,BO_Short,$17700.50,$0.00,2,$128.60,0.19%,$327.00,90.33%,,$0.70,$1.00
,Buy to Cover,8/19/2021 05:00,Trail_SX,$17667.50,,$132.00,$13901.20,,($35.00),46.13%,36.46%,$0.70,$1.00
388,Sell Short,8/19/2021 09:00,BO_Short,$17628.75,$0.00,2,($240.40),-0.34%,$39.00,9.54%,,$0.70,$1.00
,Buy to Cover,8/19/2021 11:00,Trail_SX,$17688.00,,($237.00),$13660.80,,($370.00),32.52%,-57.95%,$0.70,$1.00
389,Buy,8/27/2021 13:00,BO_Long,$18300.00,$0.00,2,$636.60,0.87%,$801.00,94.79%,,$0.70,$1.00
,Sell,8/30/2021 13:00,% Trailing Stop,$18460.00,,$640.00,$14297.40,,($44.00),80.95%,75.74%,$0.70,$1.00
390,Buy,8/30/2021 15:00,BO_Long,$18498.00,$0.00,2,($236.40),-0.31%,$259.00,52.64%,,$0.70,$1.00
,Sell,8/31/2021 09:00,Trail_LX,$18439.75,,($233.00),$14061.00,,($233.00),0.00%,-47.36%,$0.70,$1.00
391,Buy,9/1/2021 11:00,BO_Long,$18556.00,$0.00,2,($336.40),-0.45%,$74.00,18.18%,,$0.70,$1.00
,Sell,9/2/2021 13:00,Trail_LX,$18472.75,,($333.00),$13724.60,,($333.00),0.00%,-81.82%,$0.70,$1.00
392,Buy,9/6/2021 01:00,BO_Long,$18546.00,$0.00,2,($196.40),-0.26%,$193.00,50.00%,,$0.70,$1.00
,Sell,9/7/2021 11:00,Trail_LX,$18497.75,,($193.00),$13528.20,,($193.00),0.00%,-50.00%,$0.70,$1.00
393,Sell Short,9/10/2021 16:00,BO_Short,$18331.25,$0.00,2,($163.40),-0.22%,$2.00,1.23%,,$0.70,$1.00
,Buy to Cover,9/12/2021 19:00,Trail_SX,$18371.25,,($160.00),$13364.80,,($160.00),0.00%,-98.77%,$0.70,$1.00
394,Sell Short,9/12/2021 23:00,BO_Short,$18328.75,$0.00,2,($60.40),-0.08%,$114.00,58.46%,,$0.70,$1.00
,Buy to Cover,9/13/2021 03:00,Trail_SX,$18343.00,,($57.00),$13304.40,,($81.00),12.31%,-29.23%,$0.70,$1.00
395,Sell Short,9/13/2021 13:00,BO_Short,$18262.25,$0.00,2,($165.40),-0.22%,$98.00,24.32%,,$0.70,$1.00
,Buy to Cover,9/13/2021 15:00,Trail_SX,$18302.75,,($162.00),$13139.00,,($305.00),35.48%,-40.20%,$0.70,$1.00
396,Sell Short,9/15/2021 11:00,BO_Short,$18251.00,$0.00,2,($21.40),-0.02%,$194.00,69.78%,,$0.70,$1.00
,Buy to Cover,9/15/2021 13:00,Trail_SX,$18255.50,,($18.00),$13117.60,,($84.00),23.74%,-6.47%,$0.70,$1.00
397,Sell Short,9/17/2021 11:00,BO_Short,$18296.75,$0.00,2,$254.60,0.35%,$503.00,96.55%,,$0.70,$1.00
,Buy to Cover,9/17/2021 13:00,Trail_SX,$18232.25,,$258.00,$13372.20,,($18.00),52.98%,49.52%,$0.70,$1.00
398,Sell Short,9/17/2021 15:00,BO_Short,$18189.50,$0.00,2,($133.40),-0.18%,$76.00,29.80%,,$0.70,$1.00
,Buy to Cover,9/19/2021 19:00,Trail_SX,$18222.00,,($130.00),$13238.80,,($179.00),19.22%,-50.98%,$0.70,$1.00
399,Sell Short,9/20/2021 01:00,BO_Short,$18133.25,$0.00,2,$481.60,0.67%,$607.00,86.10%,,$0.70,$1.00
,Buy to Cover,9/20/2021 09:00,% Trailing Stop,$18012.00,,$485.00,$13720.40,,($98.00),82.70%,68.79%,$0.70,$1.00
400,Sell Short,9/20/2021 13:00,BO_Short,$17851.75,$0.00,2,$34.60,0.05%,$292.00,94.50%,,$0.70,$1.00
,Buy to Cover,9/20/2021 15:00,Trail_SX,$17842.25,,$38.00,$13755.00,,($17.00),17.80%,12.30%,$0.70,$1.00
401,Sell Short,9/27/2021 11:00,BO_Short,$18017.25,$0.00,2,($154.40),-0.21%,$88.00,18.00%,,$0.70,$1.00
,Buy to Cover,9/27/2021 13:00,Trail_SX,$18055.00,,($151.00),$13600.60,,($401.00),51.12%,-30.88%,$0.70,$1.00
402,Sell Short,9/28/2021 05:00,BO_Short,$17899.00,$0.00,2,$62.60,0.09%,$320.00,75.29%,,$0.70,$1.00
,Buy to Cover,9/28/2021 09:00,Trail_SX,$17882.50,,$66.00,$13663.20,,($105.00),40.24%,15.53%,$0.70,$1.00
403,Sell Short,9/28/2021 13:00,BO_Short,$17700.00,$0.00,2,($49.40),-0.06%,$259.00,63.79%,,$0.70,$1.00
,Buy to Cover,9/28/2021 15:00,Trail_SX,$17711.50,,($46.00),$13613.80,,($147.00),24.88%,-11.33%,$0.70,$1.00
404,Sell Short,9/28/2021 16:00,BO_Short,$17659.00,$0.00,2,($215.40),-0.30%,$88.00,29.33%,,$0.70,$1.00
,Buy to Cover,9/28/2021 21:00,Trail_SX,$17712.00,,($212.00),$13398.40,,($212.00),0.00%,-70.67%,$0.70,$1.00
405,Sell Short,9/30/2021 23:00,BO_Short,$17499.25,$0.00,2,($96.40),-0.13%,$210.00,56.91%,,$0.70,$1.00
,Buy to Cover,10/1/2021 05:00,Trail_SX,$17522.50,,($93.00),$13302.00,,($159.00),17.89%,-25.20%,$0.70,$1.00
406,Sell Short,10/4/2021 11:00,BO_Short,$17489.00,$0.00,2,$672.60,0.97%,$676.00,91.85%,,$0.70,$1.00
,Buy to Cover,10/4/2021 11:00,% Trailing Stop,$17320.00,,$676.00,$13974.60,,($60.00),100.00%,91.85%,$0.70,$1.00
407,Sell Short,10/4/2021 13:00,BO_Short,$17339.00,$0.00,2,($61.40),-0.08%,$307.00,84.11%,,$0.70,$1.00
,Buy to Cover,10/4/2021 15:00,Trail_SX,$17353.50,,($58.00),$13913.20,,($58.00),0.00%,-15.89%,$0.70,$1.00
408,Sell Short,10/8/2021 16:00,BO_Short,$17706.50,$0.00,2,$138.60,0.20%,$434.00,86.63%,,$0.70,$1.00
,Buy to Cover,10/10/2021 21:00,Trail_SX,$17671.00,,$142.00,$14051.80,,($67.00),41.72%,28.34%,$0.70,$1.00
409,Sell Short,10/11/2021 09:00,BO_Short,$17589.75,$0.00,2,($658.40),-0.93%,$56.00,7.80%,,$0.70,$1.00
,Buy to Cover,10/11/2021 11:00,BO_SX,$17753.50,,($655.00),$13393.40,,($662.00),0.97%,-91.23%,$0.70,$1.00
410,Buy,10/13/2021 19:00,BO_Long,$17664.50,$0.00,2,$1091.60,1.55%,$1369.00,99.06%,,$0.70,$1.00
,Sell,10/15/2021 03:00,% Trailing Stop,$17938.25,,$1095.00,$14485.00,,($13.00),80.17%,79.23%,$0.70,$1.00
411,Buy,10/15/2021 16:00,BO_Long,$18029.75,$0.00,2,$583.60,0.81%,$734.00,65.48%,,$0.70,$1.00
,Sell,10/18/2021 23:00,% Trailing Stop,$18176.50,,$587.00,$15068.60,,($387.00),86.89%,52.36%,$0.70,$1.00
412,Buy,10/19/2021 03:00,BO_Long,$18199.75,$0.00,2,$63.60,0.09%,$566.00,94.97%,,$0.70,$1.00
,Sell,10/21/2021 03:00,BO_LX,$18216.50,,$67.00,$15132.20,,($30.00),16.28%,11.24%,$0.70,$1.00
413,Buy,10/21/2021 16:00,BO_Long,$18369.50,$0.00,2,($503.40),-0.68%,$30.00,5.66%,,$0.70,$1.00
,Sell,10/22/2021 11:00,PosRiskLX,$18244.50,,($500.00),$14628.80,,($500.00),0.00%,-94.34%,$0.70,$1.00
414,Buy,10/25/2021 15:00,BO_Long,$18385.25,$0.00,2,$532.60,0.73%,$670.00,81.02%,,$0.70,$1.00
,Sell,10/26/2021 11:00,% Trailing Stop,$18519.25,,$536.00,$15161.40,,($157.00),83.80%,64.81%,$0.70,$1.00
415,Buy,10/27/2021 11:00,BO_Long,$18536.75,$0.00,2,($59.40),-0.08%,$542.00,62.80%,,$0.70,$1.00
,Sell,10/29/2021 03:00,Trail_LX,$18522.75,,($56.00),$15102.00,,($321.00),30.71%,-6.49%,$0.70,$1.00
416,Buy,10/29/2021 15:00,BO_Long,$18678.00,$0.00,2,$625.60,0.84%,$787.00,88.83%,,$0.70,$1.00
,Sell,11/2/2021 11:00,% Trailing Stop,$18835.25,,$629.00,$15727.60,,($99.00),82.17%,70.99%,$0.70,$1.00
417,Buy,11/2/2021 16:00,BO_Long,$18856.75,$0.00,2,$807.60,1.08%,$1014.00,90.29%,,$0.70,$1.00
,Sell,11/4/2021 09:00,% Trailing Stop,$19059.50,,$811.00,$16535.20,,($109.00),81.92%,72.22%,$0.70,$1.00
418,Buy,11/4/2021 11:00,BO_Long,$19140.75,$0.00,2,$565.60,0.74%,$712.00,94.68%,,$0.70,$1.00
,Sell,11/5/2021 07:00,% Trailing Stop,$19283.00,,$569.00,$17100.80,,($40.00),80.98%,75.66%,$0.70,$1.00
419,Buy,11/5/2021 11:00,BO_Long,$19311.50,$0.00,2,($492.40),-0.63%,$124.00,20.23%,,$0.70,$1.00
,Sell,11/5/2021 13:00,Trail_LX,$19189.25,,($489.00),$16608.40,,($489.00),0.00%,-79.77%,$0.70,$1.00
420,Buy,11/18/2021 07:00,BO_Long,$19295.00,$0.00,2,$601.60,0.78%,$757.00,66.17%,,$0.70,$1.00
,Sell,11/19/2021 03:00,% Trailing Stop,$19446.25,,$605.00,$17210.00,,($387.00),86.71%,52.88%,$0.70,$1.00
421,Buy,11/19/2021 11:00,BO_Long,$19507.75,$0.00,2,$489.60,0.63%,$505.00,61.36%,,$0.70,$1.00
,Sell,11/22/2021 11:00,% Trailing Stop,$19631.00,,$493.00,$17699.60,,($318.00),98.54%,59.90%,$0.70,$1.00
422,Buy,11/25/2021 03:00,BO_Long,$19316.50,$0.00,2,($503.40),-0.65%,$55.00,9.91%,,$0.70,$1.00
,Sell,11/25/2021 21:00,PosRiskLX,$19191.50,,($500.00),$17196.20,,($500.00),0.00%,-90.09%,$0.70,$1.00
423,Sell Short,11/30/2021 13:00,BO_Short,$19017.25,$0.00,2,($347.40),-0.45%,$218.00,38.31%,,$0.70,$1.00
,Buy to Cover,11/30/2021 15:00,Trail_SX,$19103.25,,($344.00),$16848.80,,($351.00),1.23%,-60.46%,$0.70,$1.00
424,Sell Short,12/1/2021 16:00,BO_Short,$18769.50,$0.00,2,($243.40),-0.32%,$194.00,44.70%,,$0.70,$1.00
,Buy to Cover,12/1/2021 19:00,Trail_SX,$18829.50,,($240.00),$16605.40,,($240.00),0.00%,-55.30%,$0.70,$1.00
425,Sell Short,12/3/2021 11:00,BO_Short,$18738.75,$0.00,2,$905.60,1.21%,$1137.00,91.33%,,$0.70,$1.00
,Buy to Cover,12/3/2021 13:00,% Trailing Stop,$18511.50,,$909.00,$17511.00,,($108.00),81.69%,73.01%,$0.70,$1.00
426,Sell Short,12/3/2021 15:00,BO_Short,$18474.25,$0.00,2,($552.40),-0.74%,$167.00,22.39%,,$0.70,$1.00
,Buy to Cover,12/3/2021 16:00,Trail_SX,$18611.50,,($549.00),$16958.60,,($579.00),4.02%,-73.59%,$0.70,$1.00
427,Sell Short,12/9/2021 15:00,BO_Short,$19141.25,$0.00,2,$212.60,0.28%,$485.00,86.92%,,$0.70,$1.00
,Buy to Cover,12/9/2021 19:00,Trail_SX,$19087.25,,$216.00,$17171.20,,($73.00),51.79%,38.71%,$0.70,$1.00
428,Buy,12/13/2021 07:00,BO_Long,$19291.75,$0.00,2,($503.40),-0.65%,$76.00,13.19%,,$0.70,$1.00
,Sell,12/13/2021 09:00,PosRiskLX,$19166.75,,($500.00),$16667.80,,($500.00),0.00%,-86.81%,$0.70,$1.00
429,Buy,12/15/2021 16:00,BO_Long,$19179.25,$0.00,2,$555.60,0.73%,$596.00,91.13%,,$0.70,$1.00
,Sell,12/16/2021 07:00,% Trailing Stop,$19319.00,,$559.00,$17223.40,,($58.00),94.34%,85.47%,$0.70,$1.00
430,Sell Short,12/17/2021 07:00,BO_Short,$18621.00,$0.00,2,($155.40),-0.20%,$269.00,59.65%,,$0.70,$1.00
,Buy to Cover,12/17/2021 09:00,Trail_SX,$18659.00,,($152.00),$17068.00,,($182.00),6.65%,-33.70%,$0.70,$1.00
431,Sell Short,12/19/2021 23:00,BO_Short,$18508.25,$0.00,2,$0.60,0.01%,$431.00,79.81%,,$0.70,$1.00
,Buy to Cover,12/20/2021 07:00,Trail_SX,$18507.25,,$4.00,$17068.60,,($109.00),20.93%,0.74%,$0.70,$1.00
