

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

928,Buy,11/11/2022 10:15,LE3,$4658.75,$0.00,2,$64.10,0.14%,$252.50,58.38%,,$0.70,$1.00
,Sell,11/11/2022 11:15,% Trailing Stop,$4665.50,,$67.50,$40945.30,,($180.00),57.23%,15.61%,$0.70,$1.00
929,Buy,11/18/2022 09:45,LE1,$4683.00,$0.00,2,($335.90),-0.71%,$12.50,3.62%,,$0.70,$1.00
,Sell,11/18/2022 10:15,PosRiskLX,$4649.75,,($332.50),$40609.40,,($332.50),0.00%,-96.38%,$0.70,$1.00
930,Buy,11/18/2022 10:00,LE2,$4666.50,$0.00,2,($170.90),-0.36%,$37.50,18.29%,,$0.70,$1.00
,Sell,11/18/2022 10:15,PosRiskLX,$4649.75,,($167.50),$40438.50,,($167.50),0.00%,-81.71%,$0.70,$1.00
931,Buy,11/18/2022 10:15,LE3,$4663.25,$0.00,2,($138.40),-0.29%,$20.00,12.90%,,$0.70,$1.00
,Sell,11/18/2022 10:15,PosRiskLX,$4649.75,,($135.00),$40300.10,,($135.00),0.00%,-87.10%,$0.70,$1.00
932,Buy,11/21/2022 10:15,LE1,$4657.25,$0.00,2,($240.90),-0.51%,$30.00,11.21%,,$0.70,$1.00
,Sell,11/21/2022 12:00,PosRiskLX,$4633.50,,($237.50),$40059.20,,($237.50),0.00%,-88.79%,$0.70,$1.00
933,Buy,11/21/2022 10:30,LE2,$4649.50,$0.00,2,($163.40),-0.34%,$30.00,15.79%,,$0.70,$1.00
,Sell,11/21/2022 12:00,PosRiskLX,$4633.50,,($160.00),$39895.80,,($160.00),0.00%,-84.21%,$0.70,$1.00
934,Buy,11/21/2022 10:45,LE3,$4644.00,$0.00,2,($108.40),-0.23%,$45.00,30.00%,,$0.70,$1.00
,Sell,11/21/2022 12:00,PosRiskLX,$4633.50,,($105.00),$39787.40,,($105.00),0.00%,-70.00%,$0.70,$1.00
935,Buy,11/22/2022 09:45,LE1,$4670.50,$0.00,2,$396.60,0.86%,$715.00,82.66%,,$0.70,$1.00
,Sell,11/28/2022 03:45,LX1,$4710.50,,$400.00,$40184.00,,($150.00),63.58%,46.24%,$0.70,$1.00
936,Buy,11/22/2022 10:00,LE2,$4659.00,$0.00,2,$511.60,1.11%,$830.00,98.52%,,$0.70,$1.00
,Sell,11/28/2022 03:45,LX2,$4710.50,,$515.00,$40695.60,,($12.50),62.61%,61.13%,$0.70,$1.00
937,Buy,11/22/2022 10:15,LE3,$4663.00,$0.00,2,$471.60,1.02%,$790.00,97.53%,,$0.70,$1.00
,Sell,11/28/2022 03:45,LX3,$4710.50,,$475.00,$41167.20,,($20.00),61.11%,58.64%,$0.70,$1.00
938,Buy,11/30/2022 14:30,LE1,$4714.25,$0.00,2,$601.60,1.28%,$885.00,99.72%,,$0.70,$1.00
,Sell,12/1/2022 10:15,% Trailing Stop,$4774.75,,$605.00,$41768.80,,($2.50),68.45%,68.17%,$0.70,$1.00
939,Buy,12/1/2022 09:45,LE2,$4787.75,$0.00,2,($133.40),-0.27%,$150.00,53.57%,,$0.70,$1.00
,Sell,12/1/2022 10:15,% Trailing Stop,$4774.75,,($130.00),$41635.40,,($130.00),0.00%,-46.43%,$0.70,$1.00
940,Buy,12/1/2022 10:00,LE3,$4787.50,$0.00,2,($130.90),-0.27%,$152.50,54.46%,,$0.70,$1.00
,Sell,12/1/2022 10:15,% Trailing Stop,$4774.75,,($127.50),$41504.50,,($127.50),0.00%,-45.54%,$0.70,$1.00
941,Buy,12/2/2022 10:15,LE1,$4730.00,$0.00,2,$141.60,0.31%,$327.50,87.92%,,$0.70,$1.00
,Sell,12/2/2022 13:15,% Trailing Stop,$4744.50,,$145.00,$41646.10,,($45.00),51.01%,38.93%,$0.70,$1.00
942,Buy,12/2/2022 10:30,LE2,$4744.50,$0.00,2,($3.40),0.00%,$182.50,58.87%,,$0.70,$1.00
,Sell,12/2/2022 13:15,% Trailing Stop,$4744.50,,$0.00,$41642.70,,($127.50),41.13%,0.00%,$0.70,$1.00
943,Buy,12/2/2022 10:45,LE3,$4736.25,$0.00,2,$79.10,0.17%,$265.00,86.18%,,$0.70,$1.00
,Sell,12/2/2022 13:15,% Trailing Stop,$4744.50,,$82.50,$41721.80,,($42.50),40.65%,26.83%,$0.70,$1.00
944,Buy,12/13/2022 09:45,LE1,$4801.50,$0.00,2,($315.90),-0.65%,$12.50,3.85%,,$0.70,$1.00
,Sell,12/13/2022 10:15,PosRiskLX,$4770.25,,($312.50),$41405.90,,($312.50),0.00%,-96.15%,$0.70,$1.00
945,Buy,12/13/2022 10:00,LE2,$4789.00,$0.00,2,($190.90),-0.39%,$112.50,37.50%,,$0.70,$1.00
,Sell,12/13/2022 10:15,PosRiskLX,$4770.25,,($187.50),$41215.00,,($187.50),0.00%,-62.50%,$0.70,$1.00
946,Buy,12/13/2022 10:15,LE3,$4793.00,$0.00,2,($230.90),-0.47%,$17.50,7.14%,,$0.70,$1.00
,Sell,12/13/2022 10:15,PosRiskLX,$4770.25,,($227.50),$40984.10,,($227.50),0.00%,-92.86%,$0.70,$1.00
947,Buy,12/14/2022 10:45,LE1,$4739.00,$0.00,2,($163.40),-0.34%,$197.50,55.24%,,$0.70,$1.00
,Sell,12/14/2022 14:15,PosRiskLX,$4723.00,,($160.00),$40820.70,,($160.00),0.00%,-44.76%,$0.70,$1.00
948,Buy,12/14/2022 11:00,LE2,$4740.00,$0.00,2,($173.40),-0.36%,$187.50,52.45%,,$0.70,$1.00
,Sell,12/14/2022 14:15,PosRiskLX,$4723.00,,($170.00),$40647.30,,($170.00),0.00%,-47.55%,$0.70,$1.00
949,Buy,12/14/2022 11:15,LE3,$4740.50,$0.00,2,($178.40),-0.37%,$182.50,51.05%,,$0.70,$1.00
,Sell,12/14/2022 14:15,PosRiskLX,$4723.00,,($175.00),$40468.90,,($175.00),0.00%,-48.95%,$0.70,$1.00
950,Buy,12/15/2022 09:45,LE1,$4638.00,$0.00,2,($298.40),-0.64%,$90.00,20.93%,,$0.70,$1.00
,Sell,12/15/2022 10:15,PosRiskLX,$4608.50,,($295.00),$40170.50,,($340.00),10.47%,-68.60%,$0.70,$1.00
951,Buy,12/15/2022 10:00,LE2,$4632.00,$0.00,2,($238.40),-0.51%,$15.00,5.08%,,$0.70,$1.00
,Sell,12/15/2022 10:15,PosRiskLX,$4608.50,,($235.00),$39932.10,,($280.00),15.25%,-79.66%,$0.70,$1.00
952,Buy,12/15/2022 10:15,LE3,$4608.50,$0.00,2,($3.40),0.00%,$0.00,100.00%,,$0.70,$1.00
,Sell,12/15/2022 10:15,PosRiskLX,$4608.50,,$0.00,$39928.70,,$0.00,100.00%,100.00%,$0.70,$1.00
953,Buy,12/21/2022 09:45,LE1,$4538.25,$0.00,2,$119.10,0.27%,$432.50,87.82%,,$0.70,$1.00
,Sell,12/22/2022 08:45,% Trailing Stop,$4550.50,,$122.50,$40047.80,,($60.00),37.06%,24.87%,$0.70,$1.00
954,Buy,12/21/2022 10:00,LE2,$4537.00,$0.00,2,$131.60,0.30%,$445.00,95.19%,,$0.70,$1.00
,Sell,12/22/2022 08:45,% Trailing Stop,$4550.50,,$135.00,$40179.40,,($22.50),33.69%,28.88%,$0.70,$1.00
955,Buy,12/21/2022 10:15,LE3,$4537.00,$0.00,2,$131.60,0.30%,$445.00,96.22%,,$0.70,$1.00
,Sell,12/22/2022 08:45,% Trailing Stop,$4550.50,,$135.00,$40311.00,,($17.50),32.97%,29.19%,$0.70,$1.00
956,Buy,1/6/2023 09:45,LE1,$4523.25,$0.00,2,$631.60,1.40%,$1117.50,77.47%,,$0.70,$1.00
,Sell,1/9/2023 15:15,LX1,$4586.75,,$635.00,$40942.60,,($325.00),66.55%,44.02%,$0.70,$1.00
957,Buy,1/6/2023 10:00,LE2,$4498.50,$0.00,2,$879.10,1.96%,$1365.00,94.63%,,$0.70,$1.00
,Sell,1/9/2023 15:15,LX2,$4586.75,,$882.50,$41821.70,,($77.50),66.55%,61.18%,$0.70,$1.00
958,Buy,1/6/2023 10:15,LE3,$4504.25,$0.00,2,$821.60,1.83%,$1307.50,100.00%,,$0.70,$1.00
,Sell,1/9/2023 15:15,LX3,$4586.75,,$825.00,$42643.30,,$0.00,63.10%,63.10%,$0.70,$1.00
959,Buy,1/10/2023 12:00,LE1,$4574.25,$0.00,2,$606.60,1.33%,$657.50,91.32%,,$0.70,$1.00
,Sell,1/11/2023 14:45,LX1,$4635.25,,$610.00,$43249.90,,($62.50),93.40%,84.72%,$0.70,$1.00
960,Buy,1/10/2023 12:15,LE2,$4577.50,$0.00,2,$574.10,1.26%,$625.00,86.81%,,$0.70,$1.00
,Sell,1/11/2023 14:45,LX2,$4635.25,,$577.50,$43824.00,,($95.00),93.40%,80.21%,$0.70,$1.00
961,Buy,1/10/2023 12:30,LE3,$4581.00,$0.00,2,$539.10,1.18%,$590.00,88.72%,,$0.70,$1.00
,Sell,1/11/2023 14:45,LX3,$4635.25,,$542.50,$44363.10,,($75.00),92.86%,81.58%,$0.70,$1.00
962,Buy,1/12/2023 09:45,LE1,$4661.50,$0.00,2,($143.40),-0.30%,$32.50,7.10%,,$0.70,$1.00
,Sell,1/12/2023 10:45,% Trailing Stop,$4647.50,,($140.00),$44219.70,,($425.00),62.30%,-30.60%,$0.70,$1.00
963,Buy,1/12/2023 10:00,LE2,$4628.50,$0.00,2,$186.60,0.41%,$357.50,79.01%,,$0.70,$1.00
,Sell,1/12/2023 10:45,% Trailing Stop,$4647.50,,$190.00,$44406.30,,($95.00),62.98%,41.99%,$0.70,$1.00
964,Buy,1/12/2023 10:15,LE3,$4632.00,$0.00,2,$151.60,0.33%,$322.50,97.73%,,$0.70,$1.00
,Sell,1/12/2023 10:45,% Trailing Stop,$4647.50,,$155.00,$44557.90,,($7.50),49.24%,46.97%,$0.70,$1.00
965,Buy,1/13/2023 09:45,LE1,$4630.00,$0.00,2,$364.10,0.79%,$602.50,96.02%,,$0.70,$1.00
,Sell,1/17/2023 04:00,LX1,$4666.75,,$367.50,$44922.00,,($25.00),62.55%,58.57%,$0.70,$1.00
966,Buy,1/13/2023 10:00,LE2,$4634.25,$0.00,2,$321.60,0.70%,$560.00,91.80%,,$0.70,$1.00
,Sell,1/17/2023 04:00,LX2,$4666.75,,$325.00,$45243.60,,($50.00),61.48%,53.28%,$0.70,$1.00
967,Buy,1/13/2023 10:15,LE3,$4642.25,$0.00,2,$241.60,0.53%,$480.00,88.07%,,$0.70,$1.00
,Sell,1/17/2023 04:00,LX3,$4666.75,,$245.00,$45485.20,,($65.00),56.88%,44.95%,$0.70,$1.00
968,Buy,1/24/2023 13:30,LE1,$4693.50,$0.00,2,($140.90),-0.29%,$155.00,52.99%,,$0.70,$1.00
,Sell,1/24/2023 18:45,PosRiskLX,$4679.75,,($137.50),$45344.30,,($137.50),0.00%,-47.01%,$0.70,$1.00
969,Buy,1/24/2023 13:45,LE2,$4696.00,$0.00,2,($165.90),-0.35%,$130.00,44.44%,,$0.70,$1.00
,Sell,1/24/2023 18:45,PosRiskLX,$4679.75,,($162.50),$45178.40,,($162.50),0.00%,-55.56%,$0.70,$1.00
970,Buy,1/24/2023 14:00,LE3,$4700.00,$0.00,2,($205.90),-0.43%,$90.00,30.77%,,$0.70,$1.00
,Sell,1/24/2023 18:45,PosRiskLX,$4679.75,,($202.50),$44972.50,,($202.50),0.00%,-69.23%,$0.70,$1.00
971,Buy,1/26/2023 09:45,LE1,$4720.75,$0.00,2,($240.90),-0.50%,$92.50,28.03%,,$0.70,$1.00
,Sell,1/26/2023 11:00,PosRiskLX,$4697.00,,($237.50),$44731.60,,($237.50),0.00%,-71.97%,$0.70,$1.00
972,Buy,1/26/2023 10:00,LE2,$4716.00,$0.00,2,($193.40),-0.40%,$57.50,23.23%,,$0.70,$1.00
,Sell,1/26/2023 11:00,PosRiskLX,$4697.00,,($190.00),$44538.20,,($190.00),0.00%,-76.77%,$0.70,$1.00
973,Buy,1/26/2023 10:15,LE3,$4704.75,$0.00,2,($80.90),-0.16%,$170.00,68.69%,,$0.70,$1.00
,Sell,1/26/2023 11:00,PosRiskLX,$4697.00,,($77.50),$44457.30,,($77.50),0.00%,-31.31%,$0.70,$1.00
974,Buy,1/27/2023 09:45,LE1,$4725.25,$0.00,2,$134.10,0.29%,$302.50,93.80%,,$0.70,$1.00
,Sell,1/27/2023 10:45,% Trailing Stop,$4739.00,,$137.50,$44591.40,,($20.00),48.84%,42.64%,$0.70,$1.00
975,Buy,1/27/2023 10:00,LE2,$4732.00,$0.00,2,$66.60,0.15%,$235.00,100.00%,,$0.70,$1.00
,Sell,1/27/2023 10:45,% Trailing Stop,$4739.00,,$70.00,$44658.00,,$0.00,29.79%,29.79%,$0.70,$1.00
976,Buy,1/27/2023 10:15,LE3,$4739.00,$0.00,2,($3.40),0.00%,$165.00,75.00%,,$0.70,$1.00
,Sell,1/27/2023 10:45,% Trailing Stop,$4739.00,,$0.00,$44654.60,,($55.00),25.00%,0.00%,$0.70,$1.00
977,Buy,2/2/2023 09:45,LE1,$4835.50,$0.00,2,$316.60,0.66%,$325.00,61.32%,,$0.70,$1.00
,Sell,2/2/2023 14:15,LX1,$4867.50,,$320.00,$44971.20,,($205.00),99.06%,60.38%,$0.70,$1.00
978,Buy,2/2/2023 10:00,LE2,$4824.50,$0.00,2,$426.60,0.89%,$435.00,82.08%,,$0.70,$1.00
,Sell,2/2/2023 14:15,LX2,$4867.50,,$430.00,$45397.80,,($95.00),99.06%,81.13%,$0.70,$1.00
979,Buy,2/2/2023 10:15,LE3,$4822.25,$0.00,2,$449.10,0.94%,$457.50,86.32%,,$0.70,$1.00
,Sell,2/2/2023 14:15,LX3,$4867.50,,$452.50,$45846.90,,($72.50),99.06%,85.38%,$0.70,$1.00
980,Buy,2/14/2023 09:45,LE1,$4793.25,$0.00,2,$159.10,0.34%,$385.00,68.75%,,$0.70,$1.00
,Sell,2/14/2023 10:45,% Trailing Stop,$4809.50,,$162.50,$46006.00,,($175.00),60.27%,29.02%,$0.70,$1.00
981,Buy,2/14/2023 10:00,LE2,$4793.50,$0.00,2,$156.60,0.33%,$382.50,98.71%,,$0.70,$1.00
,Sell,2/14/2023 10:45,% Trailing Stop,$4809.50,,$160.00,$46162.60,,($5.00),42.58%,41.29%,$0.70,$1.00
982,Buy,2/14/2023 10:15,LE3,$4814.00,$0.00,2,($48.40),-0.09%,$177.50,79.78%,,$0.70,$1.00
,Sell,2/14/2023 10:45,% Trailing Stop,$4809.50,,($45.00),$46114.20,,($45.00),0.00%,-20.22%,$0.70,$1.00
983,Buy,2/15/2023 09:45,LE1,$4783.50,$0.00,2,$84.10,0.18%,$247.50,73.88%,,$0.70,$1.00
,Sell,2/15/2023 12:15,% Trailing Stop,$4792.25,,$87.50,$46198.30,,($87.50),52.24%,26.12%,$0.70,$1.00
984,Buy,2/15/2023 10:00,LE2,$4790.00,$0.00,2,$19.10,0.05%,$182.50,54.48%,,$0.70,$1.00
,Sell,2/15/2023 12:15,% Trailing Stop,$4792.25,,$22.50,$46217.40,,($152.50),52.24%,6.72%,$0.70,$1.00
985,Buy,2/15/2023 10:15,LE3,$4783.00,$0.00,2,$89.10,0.19%,$252.50,75.37%,,$0.70,$1.00
,Sell,2/15/2023 12:15,% Trailing Stop,$4792.25,,$92.50,$46306.50,,($82.50),52.24%,27.61%,$0.70,$1.00
986,Buy,2/27/2023 10:00,LE1,$4665.75,$0.00,2,($78.40),-0.16%,$205.00,73.21%,,$0.70,$1.00
,Sell,2/27/2023 11:15,PosRiskLX,$4658.25,,($75.00),$46228.10,,($75.00),0.00%,-26.79%,$0.70,$1.00
987,Buy,2/27/2023 10:15,LE2,$4676.25,$0.00,2,($183.40),-0.38%,$100.00,35.71%,,$0.70,$1.00
,Sell,2/27/2023 11:15,PosRiskLX,$4658.25,,($180.00),$46044.70,,($180.00),0.00%,-64.29%,$0.70,$1.00
988,Buy,2/27/2023 10:30,LE3,$4682.75,$0.00,2,($248.40),-0.52%,$22.50,8.41%,,$0.70,$1.00
,Sell,2/27/2023 11:15,PosRiskLX,$4658.25,,($245.00),$45796.30,,($245.00),0.00%,-91.59%,$0.70,$1.00
989,Buy,2/28/2023 09:45,LE1,$4644.50,$0.00,2,($160.90),-0.34%,$207.50,56.85%,,$0.70,$1.00
,Sell,2/28/2023 16:15,PosRiskLX,$4628.75,,($157.50),$45635.40,,($157.50),0.00%,-43.15%,$0.70,$1.00
990,Buy,2/28/2023 10:00,LE2,$4646.25,$0.00,2,($178.40),-0.38%,$190.00,52.05%,,$0.70,$1.00
,Sell,2/28/2023 16:15,PosRiskLX,$4628.75,,($175.00),$45457.00,,($175.00),0.00%,-47.95%,$0.70,$1.00
991,Buy,2/28/2023 10:15,LE3,$4645.50,$0.00,2,($170.90),-0.36%,$197.50,54.11%,,$0.70,$1.00
,Sell,2/28/2023 16:15,PosRiskLX,$4628.75,,($167.50),$45286.10,,($167.50),0.00%,-45.89%,$0.70,$1.00
992,Buy,3/2/2023 11:30,LE1,$4610.25,$0.00,2,$1084.10,2.36%,$1340.00,95.54%,,$0.70,$1.00
,Sell,3/7/2023 08:15,LX1,$4719.00,,$1087.50,$46370.20,,($62.50),82.00%,77.54%,$0.70,$1.00
993,Buy,3/2/2023 11:45,LE2,$4606.75,$0.00,2,$1119.10,2.44%,$1375.00,98.04%,,$0.70,$1.00
,Sell,3/7/2023 08:15,LX2,$4719.00,,$1122.50,$47489.30,,($27.50),82.00%,80.04%,$0.70,$1.00
994,Buy,3/2/2023 12:00,LE3,$4605.50,$0.00,2,$1131.60,2.46%,$1387.50,98.93%,,$0.70,$1.00
,Sell,3/7/2023 08:15,LX3,$4719.00,,$1135.00,$48620.90,,($15.00),82.00%,80.93%,$0.70,$1.00
995,Buy,3/16/2023 12:00,LE1,$4596.75,$0.00,2,$66.60,0.15%,$265.00,68.39%,,$0.70,$1.00
,Sell,3/16/2023 14:15,% Trailing Stop,$4603.75,,$70.00,$48687.50,,($122.50),49.68%,18.06%,$0.70,$1.00
996,Buy,3/16/2023 12:15,LE2,$4599.75,$0.00,2,$36.60,0.09%,$235.00,60.65%,,$0.70,$1.00
,Sell,3/16/2023 14:15,% Trailing Stop,$4603.75,,$40.00,$48724.10,,($152.50),49.68%,10.32%,$0.70,$1.00
997,Buy,3/16/2023 12:30,LE3,$4590.25,$0.00,2,$131.60,0.29%,$330.00,97.78%,,$0.70,$1.00
,Sell,3/16/2023 14:15,% Trailing Stop,$4603.75,,$135.00,$48855.70,,($7.50),42.22%,40.00%,$0.70,$1.00
998,Buy,3/21/2023 09:45,LE1,$4647.25,$0.00,2,($140.90),-0.30%,$112.50,45.00%,,$0.70,$1.00
,Sell,3/21/2023 11:00,PosRiskLX,$4633.50,,($137.50),$48714.80,,($137.50),0.00%,-55.00%,$0.70,$1.00
999,Buy,3/21/2023 10:00,LE2,$4649.50,$0.00,2,($163.40),-0.34%,$90.00,36.00%,,$0.70,$1.00
,Sell,3/21/2023 11:00,PosRiskLX,$4633.50,,($160.00),$48551.40,,($160.00),0.00%,-64.00%,$0.70,$1.00
1000,Buy,3/21/2023 10:15,LE3,$4653.75,$0.00,2,($205.90),-0.44%,$47.50,19.00%,,$0.70,$1.00
,Sell,3/21/2023 11:00,PosRiskLX,$4633.50,,($202.50),$48345.50,,($202.50),0.00%,-81.00%,$0.70,$1.00
1001,Buy,3/22/2023 09:45,LE1,$4662.75,$0.00,2,$71.60,0.16%,$117.50,45.63%,,$0.70,$1.00
,Sell,3/22/2023 14:15,% Trailing Stop,$4670.25,,$75.00,$48417.10,,($140.00),83.50%,29.13%,$0.70,$1.00
1002,Buy,3/22/2023 10:00,LE2,$4657.25,$0.00,2,$126.60,0.28%,$172.50,66.99%,,$0.70,$1.00
,Sell,3/22/2023 14:15,% Trailing Stop,$4670.25,,$130.00,$48543.70,,($85.00),83.50%,50.49%,$0.70,$1.00
1003,Buy,3/22/2023 10:15,LE3,$4661.25,$0.00,2,$86.60,0.19%,$132.50,51.46%,,$0.70,$1.00
,Sell,3/22/2023 14:15,% Trailing Stop,$4670.25,,$90.00,$48630.30,,($125.00),83.50%,34.95%,$0.70,$1.00
1004,Buy,3/23/2023 11:15,LE1,$4657.75,$0.00,2,($173.40),-0.36%,$87.50,33.98%,,$0.70,$1.00
,Sell,3/23/2023 13:00,PosRiskLX,$4640.75,,($170.00),$48456.90,,($170.00),0.00%,-66.02%,$0.70,$1.00
1005,Buy,3/23/2023 11:30,LE2,$4662.00,$0.00,2,($215.90),-0.46%,$10.00,4.49%,,$0.70,$1.00
,Sell,3/23/2023 13:00,PosRiskLX,$4640.75,,($212.50),$48241.00,,($212.50),0.00%,-95.51%,$0.70,$1.00
1006,Buy,3/23/2023 11:45,LE3,$4653.00,$0.00,2,($125.90),-0.26%,$72.50,37.18%,,$0.70,$1.00
,Sell,3/23/2023 13:00,PosRiskLX,$4640.75,,($122.50),$48115.10,,($122.50),0.00%,-62.82%,$0.70,$1.00
1007,Buy,3/28/2023 10:45,LE1,$4630.25,$0.00,2,($165.90),-0.35%,$32.50,15.66%,,$0.70,$1.00
,Sell,3/28/2023 14:00,LX1,$4614.00,,($162.50),$47949.20,,($175.00),6.02%,-78.31%,$0.70,$1.00
1008,Buy,3/28/2023 11:00,LE2,$4619.50,$0.00,2,($58.40),-0.12%,$140.00,67.47%,,$0.70,$1.00
,Sell,3/28/2023 14:00,LX2,$4614.00,,($55.00),$47890.80,,($67.50),6.02%,-26.51%,$0.70,$1.00
1009,Buy,3/28/2023 11:15,LE3,$4619.25,$0.00,2,($55.90),-0.11%,$142.50,68.67%,,$0.70,$1.00
,Sell,3/28/2023 14:00,LX3,$4614.00,,($52.50),$47834.90,,($65.00),6.02%,-25.30%,$0.70,$1.00
1010,Buy,3/29/2023 09:45,LE1,$4671.75,$0.00,2,$329.10,0.71%,$430.00,77.13%,,$0.70,$1.00
,Sell,3/30/2023 12:00,LX1,$4705.00,,$332.50,$48164.00,,($127.50),82.51%,59.64%,$0.70,$1.00
1011,Buy,3/29/2023 10:00,LE2,$4670.50,$0.00,2,$341.60,0.74%,$442.50,79.37%,,$0.70,$1.00
,Sell,3/30/2023 12:00,LX2,$4705.00,,$345.00,$48505.60,,($115.00),82.51%,61.88%,$0.70,$1.00
1012,Buy,3/29/2023 10:15,LE3,$4670.50,$0.00,2,$341.60,0.74%,$442.50,79.37%,,$0.70,$1.00
,Sell,3/30/2023 12:00,LX3,$4705.00,,$345.00,$48847.20,,($115.00),82.51%,61.88%,$0.70,$1.00
1013,Buy,3/31/2023 11:00,LE1,$4733.25,$0.00,2,$234.10,0.50%,$362.50,89.51%,,$0.70,$1.00
,Sell,4/3/2023 03:45,LX1,$4757.00,,$237.50,$49081.30,,($42.50),69.14%,58.64%,$0.70,$1.00
1014,Buy,3/31/2023 11:15,LE2,$4733.25,$0.00,2,$234.10,0.50%,$362.50,95.39%,,$0.70,$1.00
,Sell,4/3/2023 03:45,LX2,$4757.00,,$237.50,$49315.40,,($17.50),67.11%,62.50%,$0.70,$1.00
1015,Buy,3/31/2023 11:30,LE3,$4735.25,$0.00,2,$214.10,0.46%,$342.50,97.16%,,$0.70,$1.00
,Sell,4/3/2023 03:45,LX3,$4757.00,,$217.50,$49529.50,,($10.00),64.54%,61.70%,$0.70,$1.00
1016,Buy,4/6/2023 12:45,LE1,$4752.00,$0.00,2,$31.60,0.07%,$225.00,76.27%,,$0.70,$1.00
,Sell,4/10/2023 04:00,LX1,$4755.50,,$35.00,$49561.10,,($70.00),35.59%,11.86%,$0.70,$1.00
1017,Buy,4/6/2023 13:00,LE2,$4758.00,$0.00,2,($28.40),-0.05%,$165.00,55.93%,,$0.70,$1.00
,Sell,4/10/2023 04:00,LX2,$4755.50,,($25.00),$49532.70,,($130.00),35.59%,-8.47%,$0.70,$1.00
1018,Buy,4/6/2023 13:15,LE3,$4753.50,$0.00,2,$16.60,0.04%,$210.00,71.19%,,$0.70,$1.00
,Sell,4/10/2023 04:00,LX3,$4755.50,,$20.00,$49549.30,,($85.00),35.59%,6.78%,$0.70,$1.00
1019,Buy,4/11/2023 11:45,LE1,$4764.75,$0.00,2,($5.90),-0.01%,$140.00,72.73%,,$0.70,$1.00
,Sell,4/11/2023 16:15,LX1,$4764.50,,($2.50),$49543.40,,($52.50),25.97%,-1.30%,$0.70,$1.00
1020,Buy,4/11/2023 12:00,LE2,$4762.50,$0.00,2,$16.60,0.04%,$162.50,84.42%,,$0.70,$1.00
,Sell,4/11/2023 16:15,LX2,$4764.50,,$20.00,$49560.00,,($30.00),25.97%,10.39%,$0.70,$1.00
1021,Buy,4/11/2023 12:15,LE3,$4767.00,$0.00,2,($28.40),-0.05%,$117.50,61.04%,,$0.70,$1.00
,Sell,4/11/2023 16:15,LX3,$4764.50,,($25.00),$49531.60,,($75.00),25.97%,-12.99%,$0.70,$1.00
1022,Buy,4/12/2023 09:45,LE1,$4785.25,$0.00,2,($120.90),-0.25%,$27.50,13.41%,,$0.70,$1.00
,Sell,4/12/2023 10:15,LX1,$4773.50,,($117.50),$49410.70,,($177.50),29.27%,-57.32%,$0.70,$1.00
1023,Buy,4/12/2023 10:00,LE2,$4778.25,$0.00,2,($50.90),-0.10%,$12.50,10.42%,,$0.70,$1.00
,Sell,4/12/2023 10:15,LX2,$4773.50,,($47.50),$49359.80,,($107.50),50.00%,-39.58%,$0.70,$1.00
1024,Buy,4/13/2023 09:45,LE1,$4757.50,$0.00,2,$164.10,0.35%,$587.50,90.73%,,$0.70,$1.00
,Sell,4/14/2023 12:45,% Trailing Stop,$4774.25,,$167.50,$49523.90,,($60.00),35.14%,25.87%,$0.70,$1.00
1025,Buy,4/13/2023 10:00,LE2,$4756.50,$0.00,2,$174.10,0.37%,$597.50,92.28%,,$0.70,$1.00
,Sell,4/14/2023 12:45,% Trailing Stop,$4774.25,,$177.50,$49698.00,,($50.00),35.14%,27.41%,$0.70,$1.00
1026,Buy,4/13/2023 10:15,LE3,$4756.00,$0.00,2,$179.10,0.38%,$602.50,96.40%,,$0.70,$1.00
,Sell,4/14/2023 12:45,% Trailing Stop,$4774.25,,$182.50,$49877.10,,($22.50),32.80%,29.20%,$0.70,$1.00
1027,Buy,4/17/2023 09:45,LE1,$4788.00,$0.00,2,$126.60,0.27%,$372.50,73.76%,,$0.70,$1.00
,Sell,4/18/2023 10:30,% Trailing Stop,$4801.00,,$130.00,$50003.70,,($132.50),51.98%,25.74%,$0.70,$1.00
1028,Buy,4/17/2023 10:00,LE2,$4793.25,$0.00,2,$74.10,0.16%,$320.00,63.37%,,$0.70,$1.00
,Sell,4/18/2023 10:30,% Trailing Stop,$4801.00,,$77.50,$50077.80,,($185.00),51.98%,15.35%,$0.70,$1.00
1029,Buy,4/17/2023 10:15,LE3,$4791.25,$0.00,2,$94.10,0.20%,$340.00,67.33%,,$0.70,$1.00
,Sell,4/18/2023 10:30,% Trailing Stop,$4801.00,,$97.50,$50171.90,,($165.00),51.98%,19.31%,$0.70,$1.00
1030,Buy,4/19/2023 10:00,LE1,$4786.50,$0.00,2,$89.10,0.19%,$280.00,94.92%,,$0.70,$1.00
,Sell,4/19/2023 18:30,% Trailing Stop,$4795.75,,$92.50,$50261.00,,($15.00),36.44%,31.36%,$0.70,$1.00
1031,Buy,4/19/2023 10:15,LE2,$4786.25,$0.00,2,$91.60,0.20%,$282.50,96.58%,,$0.70,$1.00
,Sell,4/19/2023 18:30,% Trailing Stop,$4795.75,,$95.00,$50352.60,,($10.00),35.90%,32.48%,$0.70,$1.00
